0.280678,3.12e-14
0.532699,3.01e-15
1.478721,6.10e-16
1.565218,3.39e-14
0.648117,5.10e-16
0.650434,5.60e-16
0.345603,5.40e-19
0.107718,2.16e-17
0.478145,3.31e-16
0.207953,3.56e-16
0.009423,2.47e-20
1.239001,1.38e-14
0.137055,5.30e-19
0.558179,3.50e-16
0.378622,5.05e-15
0.627285,1.95e-14
0.193340,2.53e-13
0.002389,1.86e-20
1.394104,1.09e-15
0.252398,2.91e-15
0.540102,4.30e-17
1.253085,3.25e-15
0.299625,3.50e-17
0.609962,1.42e-14
0.927772,3.79e-15
0.259365,5.12e-15
0.295700,7.58e-16
0.138158,8.88e-15
0.628903,1.23e-15
2.951938,1.48e-14
0.644305,2.81e-15
2.038674,7.15e-16
1.213381,5.99e-15
0.276603,3.10e-18
0.507380,7.24e-16
0.166108,3.60e-13
0.127508,6.33e-15
0.003084,7.23e-21
0.031182,3.89e-14
0.842805,1.68e-14
1.380182,5.41e-15
0.399170,9.00e-17
1.306198,1.20e-15
2.650439,1.38e-15
0.007602,2.79e-20
0.617575,1.20e-15
0.288349,6.11e-16
0.213075,5.47e-14
0.492344,3.16e-15
0.701615,8.85e-15
0.528591,8.40e-16
0.050052,3.20e-14
0.278729,6.74e-18
0.062453,9.56e-20
0.529156,1.91e-15
0.315258,9.90e-14
0.058199,3.29e-15
0.285625,3.33e-13
0.109741,2.77e-14
0.292408,2.23e-15
0.394946,7.43e-15
4.630188,6.39e-15
0.392479,5.80e-16
0.794883,1.20e-16
0.295580,4.28e-15
1.096806,8.89e-16
1.672596,2.71e-16
0.110573,1.69e-13
0.935772,2.32e-16
0.034117,6.75e-20
0.068180,8.32e-14
0.006386,1.27e-20
0.340968,9.68e-14
0.333411,1.45e-15
0.770375,7.80e-16
0.366736,3.94e-15
1.023504,2.40e-16
0.353263,2.20e-17
0.707868,7.42e-16
0.501730,4.78e-16
0.586486,6.21e-16
0.570292,2.09e-15
0.115843,3.05e-14
0.763915,4.28e-14
0.491519,4.69e-14
0.785443,2.78e-15
0.002012,1.41e-20
0.004111,6.42e-21
2.034989,5.92e-15
1.954430,5.63e-15
1.072121,2.96e-17
0.306368,3.02e-15
0.963348,1.03e-15
0.041741,5.50e-19
0.472996,1.55e-15
0.009348,2.45e-20
0.061696,8.59e-15
0.467616,6.33e-15
0.028635,1.42e-19
0.459607,1.12e-15
1.175840,3.60e-16
0.732061,3.38e-16
2.760228,8.23e-15
4.758576,1.85e-14
0.002195,9.81e-21
0.463330,8.60e-17
0.386643,5.07e-14
0.154991,1.45e-15
0.005792,1.17e-20
0.179487,2.74e-15
0.045249,8.17e-19
0.007987,2.43e-20
0.263377,9.89e-17
1.748308,5.30e-15
1.498637,3.66e-15
0.390739,1.23e-14
0.103151,2.53e-14
0.464037,2.39e-16
0.782949,1.70e-16
0.535504,1.83e-15
0.668105,3.64e-14
0.842104,1.35e-15
0.026744,3.15e-19
3.314002,1.40e-16
0.412985,5.53e-15
1.672372,1.43e-15
0.840739,6.37e-15
0.286758,1.58e-15
0.897254,2.60e-16
0.355656,1.15e-15
0.739682,5.00e-15
0.088925,9.17e-15
0.339038,2.12e-15
0.943871,6.10e-16
0.200384,4.85e-16
0.301511,3.44e-16
2.040532,1.92e-15
0.128699,6.85e-15
0.002119,2.16e-20
0.973458,2.75e-14
0.151582,1.53e-12
1.046117,8.53e-15
1.958737,1.37e-15
0.454840,9.26e-16
0.003589,1.86e-20
0.296279,1.60e-18
0.148797,2.88e-15
0.286648,6.09e-15
0.650837,2.16e-16
0.886612,2.10e-15
0.005554,4.12e-20
0.007947,-3.33e-21
0.002484,2.61e-20
0.794997,4.18e-16
0.499196,2.37e-16
0.040935,2.72e-20
0.214925,4.06e-17
0.518758,4.27e-15
2.154307,8.37e-15
1.254052,5.96e-15
1.389605,3.30e-15
0.102136,3.12e-14
0.395354,2.06e-15
0.078219,3.90e-14
1.116174,3.56e-13
0.961043,1.26e-13
1.011694,1.62e-14
0.355156,8.96e-18
0.011360,1.31e-19
0.280349,1.16e-16
0.301888,1.23e-16
2.417605,1.91e-14
1.048719,1.13e-14
0.060822,2.49e-19
0.526556,3.96e-16
3.467302,7.75e-15
0.355687,2.48e-14
0.008486,2.70e-20
0.891265,8.10e-16
0.822249,4.10e-15
0.278958,4.68e-15
0.910320,8.25e-16
0.356849,9.63e-17
0.084206,1.38e-14
1.124836,7.80e-16
0.443825,6.50e-17
1.221426,1.80e-16
1.368882,1.43e-15
0.289689,1.54e-15
0.432866,4.07e-15
0.468402,4.05e-17
0.566734,1.43e-14
0.307178,2.72e-15
1.319759,7.90e-16
0.881438,1.91e-15
0.557841,1.37e-15
0.037904,2.42e-18
0.301311,1.93e-15
1.528124,4.17e-15
0.006927,1.59e-20
0.430464,2.78e-15
3.449385,6.89e-15
0.276726,1.42e-15
0.395731,4.10e-17
0.104676,3.21e-15
1.908494,7.31e-15
0.843980,7.12e-15
0.341213,4.55e-15
0.506568,4.20e-17
1.272842,1.27e-15
1.004958,7.28e-16
0.243395,4.85e-15
1.630846,2.02e-16
0.612916,4.21e-16
0.295838,7.50e-14
0.599248,4.02e-15
1.783865,5.89e-16
1.207568,7.78e-14
0.709064,8.80e-16
0.748448,4.32e-16
0.644255,1.01e-14
0.002057,1.62e-20
0.377138,5.21e-14
0.002159,2.93e-21
0.178554,6.03e-17
0.003575,5.25e-20
0.580840,1.18e-14
1.576925,2.94e-15
0.004291,7.45e-21
0.647198,2.56e-17
0.242190,5.94e-16
0.145655,8.00e-19
0.602738,4.05e-15
0.170938,1.07e-14
1.262471,8.54e-16
0.288355,1.41e-14
0.497772,4.70e-17
0.749659,1.78e-14
1.421124,9.35e-16
0.674060,1.88e-16
0.453448,1.95e-13
0.198839,2.28e-17
0.006284,1.90e-20
0.002428,2.80e-21
1.081347,1.57e-14
0.125230,2.29e-15
3.418039,3.12e-14
0.975410,2.05e-15
0.532578,6.94e-16
0.518110,6.22e-17
0.994681,1.04e-14
0.329187,3.30e-16
0.408155,7.54e-17
0.594575,6.04e-15
1.122342,1.86e-13
0.257056,1.02e-15
0.957267,1.99e-14
0.003598,9.50e-21
0.192605,5.06e-15
0.194456,2.13e-15
1.247666,8.87e-16
2.559357,7.21e-16
0.288479,6.23e-14
0.819990,1.59e-14
0.864286,6.94e-14
0.283071,1.59e-15
0.778313,3.01e-15
0.141909,1.24e-16
0.839221,4.96e-14
0.496077,2.79e-15
0.014842,1.56e-20
0.527466,4.96e-15
0.327419,1.02e-15
0.341403,8.40e-17
1.013609,4.75e-15
0.658013,2.56e-16
0.421816,3.06e-16
0.342723,2.54e-15
0.298116,2.49e-17
1.557917,5.09e-16
0.249609,5.01e-16
1.279402,1.30e-14
1.018393,2.30e-16
0.481119,1.36e-14
0.786468,2.62e-15
1.296850,1.95e-15
0.666438,5.42e-16
0.182495,5.17e-15
0.354550,2.01e-18
0.426646,3.73e-17
0.923834,1.57e-15
1.368283,3.40e-17
0.483311,3.78e-15
0.615520,9.35e-16
0.382377,6.34e-16
0.457502,1.92e-14
0.655221,6.63e-15
1.206801,2.36e-15
0.003151,9.62e-21
0.464106,9.20e-16
0.407292,1.59e-16
0.231694,4.95e-13
1.534008,7.44e-15
0.572592,2.90e-17
2.477568,1.58e-15
0.558258,1.46e-15
0.360958,3.38e-16
0.791526,2.00e-15
0.491384,4.66e-14
1.219594,1.91e-14
1.025831,2.89e-14
3.428466,1.81e-14
0.567080,1.65e-14
0.069357,1.35e-13
0.011987,5.41e-20
0.005931,3.10e-21
0.203553,1.99e-15
0.171935,1.05e-14
1.156360,6.74e-17
1.084020,1.30e-14
0.371924,7.68e-16
0.003845,1.16e-20
0.731463,2.57e-15
0.916938,1.56e-15
0.457681,5.05e-15
0.265072,3.07e-16
0.735092,1.10e-16
1.072968,1.71e-14
0.023623,5.88e-20
0.503015,1.96e-15
1.276446,2.58e-15
0.011076,6.71e-19
0.364591,1.01e-15
0.725732,4.21e-14
0.085072,4.16e-15
0.167861,4.72e-15
0.233164,7.99e-16
0.871243,6.07e-17
0.448723,4.15e-15
0.651801,3.31e-16
0.395763,2.55e-16
2.355278,4.43e-16
0.460339,1.68e-14
0.355856,6.65e-15
0.370141,8.28e-15
0.293928,1.75e-14
0.450868,7.66e-16
0.490857,3.93e-16
0.140746,1.73e-15
0.612331,3.64e-15
0.352464,7.38e-16
0.354234,8.00e-18
0.181178,1.94e-17
0.865971,1.24e-15
4.137539,1.75e-14
2.988193,7.00e-15
0.526365,4.44e-16
0.006001,1.00e-20
0.003318,1.08e-20
0.559071,1.42e-14
0.575971,2.23e-14
0.677684,1.10e-15
0.551241,8.81e-18
0.717637,6.60e-17
1.046810,1.49e-14
1.709154,7.60e-14
0.228569,1.51e-14
0.813672,6.49e-13
0.935557,1.07e-15
0.436507,6.20e-15
0.710830,7.69e-14
0.352145,3.79e-15
2.015263,8.01e-15
0.507356,1.57e-15
0.224201,4.10e-17
1.179387,2.32e-16
1.208694,8.63e-16
0.490507,1.19e-16
1.594746,3.60e-15
0.671964,8.79e-15
0.529121,1.37e-15
0.510454,4.06e-15
0.206649,4.67e-14
1.204644,2.07e-14
0.430367,1.51e-15
0.771367,3.62e-15
0.252870,5.75e-16
0.118773,3.19e-15
0.154047,5.93e-14
1.165741,4.44e-15
0.837365,5.83e-15
0.698261,7.70e-17
0.771130,5.90e-16
0.767720,1.83e-16
0.510929,1.01e-14
1.121944,2.50e-17
0.117802,1.61e-15
0.278155,5.15e-14
0.763933,4.79e-15
0.340503,2.65e-15
0.587559,1.50e-17
0.264558,2.89e-15
0.003163,2.82e-21
0.206443,9.76e-13
0.178352,8.06e-16
0.517430,4.21e-14
0.739099,3.34e-16
1.091008,4.11e-17
0.175106,3.70e-15
0.002021,8.95e-21
0.004622,1.85e-20
1.099047,7.78e-16
0.237390,3.18e-14
1.347899,8.28e-15
0.717508,3.00e-14
0.455078,2.01e-14
0.125962,7.50e-16
0.387690,1.78e-15
0.410861,8.13e-17
0.840680,1.10e-16
0.231603,1.13e-13
0.530075,2.10e-15
1.785613,1.70e-15
0.212316,1.29e-16
1.599798,7.84e-15
0.719455,3.53e-15
0.629632,1.85e-15
0.164958,2.37e-14
0.583765,4.29e-16
1.015257,5.59e-16
0.262026,3.67e-17
0.770910,3.91e-17
0.870712,4.40e-17
0.557036,4.96e-14
0.297692,6.55e-15
0.613571,1.70e-15
1.749552,3.20e-15
0.308918,1.98e-17
0.309398,1.67e-17
0.380870,1.61e-14
0.127123,1.51e-14
0.156400,1.82e-15
0.973394,3.04e-15
0.844081,4.75e-15
0.517443,8.19e-15
0.635058,1.81e-15
0.890537,2.12e-15
1.755311,1.36e-15
0.305447,1.76e-17
1.703739,3.16e-15
0.915803,6.54e-16
7.707183,9.50e-15
0.004129,1.12e-20
0.305037,2.79e-15
1.019372,4.36e-16
0.498978,5.41e-17
0.612558,4.81e-15
0.419280,1.50e-17
3.059510,3.45e-15
0.791822,1.68e-16
0.939165,7.35e-16
1.273945,1.30e-16
1.101555,5.12e-14
0.542936,3.66e-17
1.193439,2.00e-15
0.730134,1.28e-15
0.776155,8.44e-16
1.570276,1.73e-15
0.609607,8.20e-15
0.033028,1.16e-19
1.166449,4.28e-14
0.416874,3.86e-15
0.002439,1.12e-20
0.640958,6.18e-16
0.474381,1.71e-16
0.353293,2.50e-17
1.358307,4.71e-15
1.494091,4.32e-15
0.560504,5.03e-18
0.283792,9.91e-17
0.755535,4.00e-17
0.578363,1.08e-15
0.005242,-1.30e-19
0.003594,-3.48e-19
0.007613,-6.41e-20
0.003418,1.26e-19
0.003234,3.10e-19
0.002295,2.22e-19
0.291341,5.60e-17
2.454618,1.11e-14
0.322909,5.19e-16
0.804304,1.10e-16
0.390328,3.78e-16
0.182136,5.23e-14
0.227565,1.14e-17
0.215508,9.78e-15
0.240524,2.24e-13
2.123506,3.30e-15
0.804341,1.73e-15
1.211785,6.60e-16
1.747293,1.43e-14
1.396405,5.07e-15
0.305234,1.13e-14
0.230708,5.20e-17
0.306323,9.10e-16
0.298987,4.14e-15
0.255427,1.08e-15
0.854482,1.93e-14
0.318941,6.06e-14
0.861067,3.47e-14
0.222561,7.12e-17
0.808546,6.00e-17
0.586287,3.00e-15
0.616979,6.51e-15
0.429922,2.58e-15
0.361921,2.92e-16
0.581018,1.92e-15
0.890594,5.70e-15
5.763777,1.16e-14
0.266474,1.56e-15
0.692116,4.21e-15
0.004505,1.14e-20
0.587567,1.35e-16
1.225782,8.60e-15
1.297837,2.61e-15
1.191024,1.88e-15
0.653054,6.31e-15
0.004631,3.63e-21
0.447857,2.27e-15
0.586986,7.86e-15
1.735898,8.00e-16
0.865235,7.37e-15
0.102459,9.30e-14
0.954158,2.00e-17
0.286561,1.02e-16
0.003220,1.82e-20
0.868804,1.10e-15
0.465365,7.41e-15
0.102618,2.67e-17
0.899233,1.55e-14
0.255360,1.28e-15
0.004570,8.53e-21
1.600114,1.77e-13
0.432526,1.14e-16
0.696279,5.88e-17
1.260214,9.20e-17
0.779628,1.46e-16
0.928108,4.40e-15
0.278494,3.74e-14
2.072155,3.03e-15
0.573745,8.76e-16
0.630314,1.80e-14
0.311813,2.87e-15
1.036067,2.88e-15
0.555824,8.33e-16
0.656299,9.80e-15
0.682419,5.29e-15
1.149499,8.20e-16
1.085521,3.30e-17
0.397857,1.22e-14
0.349929,1.75e-15
0.887719,3.70e-15
0.321793,1.96e-16
1.289379,2.62e-14
3.378574,1.61e-12
0.074670,1.32e-14
0.590473,7.51e-15
0.005790,8.04e-21
0.453993,2.19e-15
0.493775,1.49e-17
0.189094,1.67e-15
0.235475,3.92e-16
0.477715,8.28e-17
1.565601,5.80e-15
1.615664,7.40e-16
0.874265,5.93e-16
0.620448,7.46e-16
0.351125,3.27e-17
1.004037,1.62e-15
0.404040,1.28e-16
0.003497,5.54e-21
0.280424,2.52e-14
0.477158,6.45e-16
0.399183,4.46e-15
0.236180,1.09e-14
